SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error
GLOBAL,GBR,25,OECD,2000100911,100911,2000,0.4421750888488978,0.44616717643956505,0.7215097537877473,0.25627103069592366
GLOBAL,GBR,20,OECD,2000205999,205999,2000,0.8643612238674646,0.8478616971464735,0.7335653108825009,0.509415486012865
GLOBAL,FRA,25,OECD,2000100001,100001,2000,0.014211833304273525,0.0021603532355020877,0.551837460527248,0.04405395814222025
GLOBAL,ESP,15,OECD,2000101529,101529,2000,0.5254744120942773,0.5267812649992433,0.7114734370871505,0.5201527275642006
GLOBAL,ESP,20,OECD,2000222186,222186,2000,0.021659668529557023,0.01557222221053167,0.7765603363409042,0.080280561136606
GLOBAL,DEU,25,OECD,2000221244,221244,2000,0.052209523068150146,0.0593441580319437,0.6936333257147349,0.6541417270763588
GLOBAL,DEU,45,OECD,2000228576,228576,2000,0.9035389559689275,0.984941201872812,0.9946550089087959,0.9113362121248829
GLOBAL,GBR,25,OECD,2000014222,014222,2000,0.4731014246880308,0.48439339416832433,8.178310773297198,0.2989466339982582
GLOBAL,SWE,20,OECD,2000103051,103051,2000,0.4747948464092644,0.47428185550043117,0.15507089972667654,0.6090907294334912
GLOBAL,GBR,15,OECD,2000220814,220814,2000,0.19090148724236616,0.1787139440627663,0.6098134626682298,0.30325214474743223
GLOBAL,GBR,20,OECD,2000207519,207519,2000,0.5399611978238823,0.5448759147152905,0.7356330205633566,0.3559827679528973
GLOBAL,FIN,25,OECD,2000211419,211419,2000,0.7499640147491146,0.7494633024015692,0.7648125182627152,0.7174327088343235
GLOBAL,DEU,15,OECD,2000100004,100004,2000,0.45933462235352823,0.45751166940727345,0.37390616544129057,0.15500843403352693
GLOBAL,GRC,15,OECD,2000243064,243064,2000,0.6126077317433556,0.6150854351244894,0.8404007569088965,0.5975893630501369
GLOBAL,NLD,20,OECD,2000102168,102168,2000,2.7931268826766096,2.729280092861975,5.518109701221877,2.3648599746153787
GLOBAL,FIN,25,OECD,2000101737,101737,2000,0.08226400232063079,0.08755172064601968,0.13758857025101334,0.17002591529232533
GLOBAL,GBR,35,OECD,2000100423,100423,2000,0.6302530256220416,0.6320564296887026,0.6934893103222767,0.4417791476374088
GLOBAL,GBR,20,OECD,2000210809,210809,2000,0.6417289323634733,0.6476852382924045,0.03967938398783717,0.7031042753251537
GLOBAL,GBR,15,OECD,2000200189,200189,2000,0.2584977545010665,0.1710825254741463,0.9275161020220046,0.862048293967981
GLOBAL,DEU,20,OECD,2000212536,212536,2000,0.4330445349317257,0.440873421346418,1.524129528577944,0.3232024018625198
GLOBAL,GBR,45,OECD,2000109179,109179,2000,0.9438844904565787,0.9707628329149377,0.9940400853338729,0.958132427445375
GLOBAL,ITA,25,OECD,2000102835,102835,2000,0.6074778938421758,0.606408975604577,0.6002891997743346,0.6687500138372111
GLOBAL,ITA,25,OECD,2000202029,202029,2000,0.42318902470784897,0.40420330191837983,0.6635274357557989,0.6627762160944327
GLOBAL,NLD,45,OECD,2000001166,001166,2000,0.89552188640892,0.8961004905064466,0.6908934642808704,0.7830656913050652
GLOBAL,SWE,20,OECD,2000223492,223492,2000,0.8571211809942296,0.8568456804173511,0.8449193699207146,0.7437939851271163
GLOBAL,ITA,20,OECD,2000102743,102743,2000,0.5102608076570839,0.5177015872702894,0.8253615986900983,0.35418612981698777
