SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error
GLOBAL,GBR,25,OECD,2000100911,100911,2000,0.4421750888488978,0.44616717643956505,0.7215097537877473,0.25627103069592366
GLOBAL,ITA,55,OECD,2000222601,222601,2000,0.8625576920145464,0.8629274791038523,0.9391669799906457,0.8101903707868713
GLOBAL,CHE,55,OECD,2000102304,102304,2000,0.5173275013154033,0.5152614905360069,0.7206932303754315,0.6506186302271862
GLOBAL,GBR,10,OECD,2000209300,209300,2000,0.0679040784984091,0.06760082389871598,0.2699838603664665,0.24682752003857497
GLOBAL,GBR,20,OECD,2000205999,205999,2000,0.8629893786197191,0.8455949458584172,0.6853314413072817,0.512678615547478
GLOBAL,ESP,55,OECD,2000102712,102712,2000,0.5324898699267999,0.5320096678946703,0.15249821169505354,0.5112230459774922
GLOBAL,FRA,25,OECD,2000100001,100001,2000,0.3339265236213262,0.31884527385336203,0.1509348460051419,0.20417790237956165
GLOBAL,ESP,15,OECD,2000101529,101529,2000,0.4377349269785885,0.4374370385148498,0.6627737493407657,0.4553237767225094
GLOBAL,CHE,35,OECD,2000220387,220387,2000,0.19443444799405862,0.19307812015146378,0.11596783080785283,0.7259432049921556
GLOBAL,ESP,20,OECD,2000222186,222186,2000,0.01574341541450327,0.013094621223874617,1.0844373734414308,0.16211705622119457
GLOBAL,DEU,25,OECD,2000221244,221244,2000,0.12973633222897657,0.13284057044525158,0.8794240561534356,0.4127922447859897
GLOBAL,DEU,45,OECD,2000228576,228576,2000,0.8826454022986904,0.9814805349733298,0.9914692041863552,0.9083739311468951
GLOBAL,CHE,20,OECD,2000226716,226716,2000,1.5757678796964296,1.5679655537144688,0.15446532904787794,0.9717573798042418
GLOBAL,GBR,25,OECD,2000014222,014222,2000,0.6437730079818162,0.6533145527152978,4.36638145877756,0.5589631622354024
GLOBAL,SWE,20,OECD,2000103051,103051,2000,0.428489663100642,0.42897681038561564,0.13138963200487838,0.551209458343973
GLOBAL,GBR,15,OECD,2000220814,220814,2000,0.22790901851581258,0.2305233646292508,0.5606796980361061,0.08271663351709552
GLOBAL,GBR,20,OECD,2000207519,207519,2000,0.5452094723563389,0.5490807758450909,0.8269885449926379,0.3659070842414522
GLOBAL,FIN,25,OECD,2000211419,211419,2000,0.7382747467018657,0.7383755250759232,0.6967298344560975,0.697953054735377
GLOBAL,CHE,45,OECD,2000103384,103384,2000,0.6710275836155889,0.6711254840927742,0.2882444691420025,0.6720276719866523
GLOBAL,DEU,15,OECD,2000100004,100004,2000,0.45421763685976685,0.453517377746073,0.36393913517030935,0.1386877584094447
GLOBAL,GRC,15,OECD,2000243064,243064,2000,0.6913861824234621,0.6921654101553836,0.8393040356348496,0.6593425384856462
GLOBAL,NLD,20,OECD,2000102168,102168,2000,0.9568359385470219,0.874028350115559,4.392945402308953,2.0640491856973715
GLOBAL,CHE,20,OECD,2000215919,215919,2000,0.8364216507959266,0.8365201904828433,0.8581557725333608,0.7123578500170037
GLOBAL,GBR,10,OECD,2000100363,100363,2000,0.7164901408987846,0.7102267181809113,3.170884954198092,1.3670947019601951
GLOBAL,FIN,25,OECD,2000101737,101737,2000,0.22052672633160791,0.22403416991807926,0.12612015193237747,0.2336129067606478
GLOBAL,GBR,35,OECD,2000100423,100423,2000,0.6399659162673379,0.6418123083905802,0.696795077884337,0.4246601837110718
GLOBAL,GBR,20,OECD,2000210809,210809,2000,0.7953235200392957,0.8009182846376138,0.38305138536395894,0.7993268526468853
GLOBAL,GBR,15,OECD,2000200189,200189,2000,0.4770212172492751,0.4920610101239708,0.960522897756793,0.9217454652569009
GLOBAL,DEU,20,OECD,2000212536,212536,2000,0.03525570716445724,0.026273574440545577,2.5250325206341264,0.3343363214297897
GLOBAL,CHE,25,OECD,2000102243,102243,2000,0.39137378533346157,0.39122222830633563,0.638242128394337,0.5028054192479785
GLOBAL,GBR,45,OECD,2000109179,109179,2000,0.9393004742102976,0.9683082741208144,0.9903807433270051,0.9492364349314396
GLOBAL,ITA,25,OECD,2000102835,102835,2000,0.6074778938421758,0.606408975604577,0.6002891997743346,0.668750013837211
GLOBAL,ITA,25,OECD,2000202029,202029,2000,0.07110101480607905,0.0594268841221212,0.22330654121447321,0.0699237111076304
GLOBAL,JPN,30,OECD,2000102950,102950,2000,0.13290475192487736,0.1916862067853644,0.2917968568829349,0.2698562730027839
GLOBAL,CHE,45,OECD,2000102171,102171,2000,0.18715784599367633,0.18531763406933893,0.36254206358909163,0.2059094532935982
GLOBAL,NLD,45,OECD,2000001166,001166,2000,0.875643399976116,0.8756872444765591,0.7676505611818395,0.7568879504122328
GLOBAL,SWE,20,OECD,2000223492,223492,2000,0.8548166035450054,0.8544920179548802,0.8456802199949913,0.750871745308096
GLOBAL,ITA,20,OECD,2000102743,102743,2000,0.3751316813747864,0.3837138402857822,0.7455001750968937,0.052115200858792725
GLOBAL,JPN,45,OECD,2000221044,221044,2000,0.6208869166808028,0.6209596862618723,0.788868693939978,0.44846564369751807
GLOBAL,DEU,45,OECD,2000225237,225237,2000,0.8402754207633123,0.8376125896765,0.70348962114933,0.6174059416018426
GLOBAL,AUT,20,OECD,2000101838,101838,2000,0.9692702318762142,0.9380112920857481,0.43434350771988683,0.5600197687984145
GLOBAL,ITA,25,OECD,2000201535,201535,2000,0.807950334973218,0.8075333172115103,0.5299275321927845,0.609511772295936
GLOBAL,DEU,25,OECD,2000101059,101059,2000,0.5682124840785855,0.563599402905487,0.510077643338998,0.4250018376579706
GLOBAL,GBR,45,OECD,2000227076,227076,2000,0.92644882798818,0.9306303986163239,0.9587700136620756,0.9418540501335622
GLOBAL,CHE,35,OECD,2000225079,225079,2000,0.4830858985397755,0.48291753409256244,0.8986416747414065,0.34991970421411384
GLOBAL,GBR,20,OECD,2000063477,063477,2000,0.30868464207524915,0.3105947425921614,0.5273067849655781,0.4500798967428555
GLOBAL,BEL,45,OECD,2000101922,101922,2000,0.6453302268888227,0.647001324274811,0.6804437741453551,0.5436230565318592
GLOBAL,ESP,30,OECD,2000207759,207759,2000,0.5286182726650306,0.530255003288501,0.871550567147857,0.7599093658644238
GLOBAL,DEU,15,OECD,2000017436,017436,2000,0.3447817870763568,0.33897361347877286,0.25283187575167054,0.15856802719156007
GLOBAL,DEU,45,OECD,2000228580,228580,2000,0.5572309413634091,0.8744344161332667,0.9211044923768114,0.8519959353397679
GLOBAL,DEU,35,OECD,2000100080,100080,2000,0.21256490438614828,0.20975160716434985,0.4039426597517699,0.014832128569469454
GLOBAL,DEU,25,OECD,2000100022,100022,2000,0.5390120879608485,0.5382062137711314,0.6656264578762802,0.6756467407330383
GLOBAL,DEU,35,OECD,2000101076,101076,2000,0.6577238950912141,0.6591286194476855,0.6648914653952908,0.33749249019977623
GLOBAL,GBR,20,OECD,2000100376,100376,2000,0.07745411973740694,0.07644529929342579,0.046729521910052634,0.14124855464982775
GLOBAL,CHE,30,OECD,2000102370,102370,2000,1.1568753508342162,1.1535954100818586,0.27293842467830154,0.37999554854601186
GLOBAL,ITA,25,OECD,2000015406,015406,2000,0.16160973166500575,0.157969476059771,0.09057204429123572,0.24346513868989858
GLOBAL,GBR,20,OECD,2000100432,100432,2000,0.5974910559747725,0.5992198092539239,0.14995891299480107,0.5023574469059833
GLOBAL,GBR,10,OECD,2000014087,014087,2000,0.3912720916585633,0.39071403616038036,0.8521518185495937,0.2895224749519884
GLOBAL,DEU,25,OECD,2000204816,204816,2000,0.22400129960030635,0.2161097072270074,1.4058717870777566,0.9608697333499374
