SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error
GLOBAL,GBR,25,OECD,2000100911,100911,2000,0.17480055608479883,0.1289982448188408,0.06487049821076175,0.2384300742901727
GLOBAL,ITA,55,OECD,2000222601,222601,2000,0.6224902312956899,0.6072385813024013,0.9132903244627666,0.7578796096531129
GLOBAL,CHE,55,OECD,2000102304,102304,2000,0.21648057964071604,0.2031986944104298,0.25776097503192824,0.4342254825941053
GLOBAL,GBR,10,OECD,2000209300,209300,2000,0.5682313354588361,0.5774329800977293,0.32693403686487466,0.5556627846865554
GLOBAL,GBR,20,OECD,2000205999,205999,2000,0.5458474641393256,0.7857087745041764,0.6606011001973452,0.5599978043855668
GLOBAL,ESP,55,OECD,2000102712,102712,2000,0.24657787927503405,0.23370420797046673,0.19193557257421306,0.3160055745934364
GLOBAL,FRA,25,OECD,2000100001,100001,2000,0.025639366077031326,0.12965639211483887,0.332724686932884,0.10200155946391704
GLOBAL,ESP,15,OECD,2000101529,101529,2000,0.03946956317246458,0.021173462698770896,0.3120469013299091,0.24090513346569653
GLOBAL,CHE,35,OECD,2000220387,220387,2000,0.2620914868151706,0.27962877828627214,0.16971847094934472,0.5711610486844371
GLOBAL,ESP,20,OECD,2000222186,222186,2000,0.21730783836161768,0.2621340668661697,2.8645204258103507,0.26728820698689804
GLOBAL,DEU,25,OECD,2000221244,221244,2000,0.24217530197460166,0.3665150657020836,0.5980771850248244,0.34605724569069607
GLOBAL,DEU,45,OECD,2000228576,228576,2000,0.7099994380051324,0.9741693641426615,0.9936216685247986,0.9172047926203677
GLOBAL,CHE,20,OECD,2000226716,226716,2000,0.058078312452929326,0.013038624357559868,0.4450811009566584,0.22127525803676415
GLOBAL,GBR,25,OECD,2000014222,014222,2000,0.660910741838665,0.7303859476473064,1.77782851548921,0.6476586213098822
GLOBAL,SWE,20,OECD,2000103051,103051,2000,0.7153668520489249,0.7645069485853767,0.3592602023814537,0.6972335077247217
GLOBAL,GBR,15,OECD,2000220814,220814,2000,0.15273882339050396,0.17711308893116542,0.1409182795156403,0.007458075021715465
GLOBAL,GBR,20,OECD,2000207519,207519,2000,0.24168965960546152,0.41724526444977383,0.6135761218387994,0.014674973337350489
GLOBAL,FIN,25,OECD,2000211419,211419,2000,0.6172949022186314,0.6368386197278264,0.4463655125469255,0.6112665541047732
GLOBAL,CHE,45,OECD,2000103384,103384,2000,0.19611646649842232,0.09362202285118511,4.015112556791253,0.09454108584340606
GLOBAL,DEU,15,OECD,2000100004,100004,2000,0.20406579317716442,0.1322910901708686,0.05618089857521441,0.45996376054433114
GLOBAL,GRC,15,OECD,2000243064,243064,2000,0.7910745561866901,0.8095924495495639,0.8626700607218519,0.679398084551269
GLOBAL,NLD,20,OECD,2000102168,102168,2000,1.0875650025850436,0.5660349466685359,2.7727698977958366,0.9978965626393086
GLOBAL,CHE,20,OECD,2000215919,215919,2000,0.6764075335229587,0.7248831934444956,0.8771862805158319,0.6717535627845216
GLOBAL,GBR,10,OECD,2000100363,100363,2000,0.571228772605429,0.35952126081697133,4.305147867248782,0.5117708395991876
