SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error
GLOBAL,GBR,25,OECD,2000100911,100911,2000,0.3821909691777842,0.41397393173945674,0.6832294445961918,0.17394412207393462
GLOBAL,ITA,55,OECD,2000222601,222601,2000,0.8871208586616152,0.8909807776313232,0.9748174136083749,0.9265129608175842
GLOBAL,CHE,55,OECD,2000102304,102304,2000,0.47792080807546067,0.5022930670274617,0.6509660319239919,0.4786109093459693
GLOBAL,GBR,10,OECD,2000209300,209300,2000,0.5169709209651367,0.5265946485851468,0.3194785397996293,0.5192805154386642
GLOBAL,GBR,20,OECD,2000205999,205999,2000,0.14901574098500214,0.45477431540717306,0.11807794250189223,0.21561523766383153
GLOBAL,ESP,55,OECD,2000102712,102712,2000,0.3889472323916379,0.3888486638405709,0.1471087185563627,0.4893037469920634
GLOBAL,FRA,25,OECD,2000100001,100001,2000,0.4632740411889591,0.501519498603663,0.5645357473817083,0.2516704622877798
GLOBAL,ESP,15,OECD,2000101529,101529,2000,0.35258421857044214,0.3638663469280973,0.6457791789740939,0.4876427635780168
GLOBAL,CHE,35,OECD,2000220387,220387,2000,0.19297673755962577,0.2000073269314029,0.019553449943685824,0.4870108287735356
GLOBAL,ESP,20,OECD,2000222186,222186,2000,0.1986234118082924,0.1999865526960469,0.2862322450173428,0.14893459132485062
GLOBAL,DEU,25,OECD,2000221244,221244,2000,0.31176936693624463,0.13728348060410048,0.29352030129336776,0.625964777778506
GLOBAL,DEU,45,OECD,2000228576,228576,2000,0.8581901084792815,0.9766933669962914,0.9953707119158458,0.9404761379409963
GLOBAL,CHE,20,OECD,2000226716,226716,2000,0.10124017194063754,0.17538999992425439,0.30757707984137056,0.03902324835291269
GLOBAL,GBR,25,OECD,2000014222,014222,2000,0.672986704637429,0.6550329632704776,1.914756922734576,0.677619957646852
GLOBAL,SWE,20,OECD,2000103051,103051,2000,0.49278966816146086,0.4842153441853198,0.5827668680740277,0.5324501558525914
GLOBAL,GBR,15,OECD,2000220814,220814,2000,0.18480893249689878,0.16211453304500006,0.3367140329105459,0.33219950588983377
GLOBAL,GBR,20,OECD,2000207519,207519,2000,0.6298278386610406,0.6168514735805978,0.8380184518989872,0.47800503882278567
GLOBAL,FIN,25,OECD,2000211419,211419,2000,0.7829570903441415,0.7759846851999835,0.6175076656276836,0.6721835639257729
GLOBAL,CHE,45,OECD,2000103384,103384,2000,0.3989627392323348,0.4000905336685612,1.2444491727710156,0.4572039893021673
GLOBAL,DEU,15,OECD,2000100004,100004,2000,0.8044927022361257,0.7770081846236017,1.0153922450157682,1.3158210481335184
GLOBAL,GRC,15,OECD,2000243064,243064,2000,0.7796733206234837,0.7791855099467915,0.7310116947609864,0.6325408881415435
GLOBAL,NLD,20,OECD,2000102168,102168,2000,0.27394303505486983,0.34609577576053535,2.169846720407844,0.9734989950343854
GLOBAL,CHE,20,OECD,2000215919,215919,2000,0.6624927812788876,0.6551819393555928,0.7291671901833946,0.5775990071847013
GLOBAL,GBR,10,OECD,2000100363,100363,2000,3.104610613904259,2.641103418395034,3.478157755808176,2.8224827796807226
GLOBAL,FIN,25,OECD,2000101737,101737,2000,0.14232110720224422,0.14801785683328528,0.025429643326421548,0.21473348880992696
GLOBAL,GBR,35,OECD,2000100423,100423,2000,0.6340893366887869,0.6520645868838243,0.6720856849860743,0.48074745347074
GLOBAL,GBR,20,OECD,2000210809,210809,2000,0.6996245725453717,0.7390924843428541,0.26511152438695734,0.7321157857393442
GLOBAL,GBR,15,OECD,2000200189,200189,2000,0.408302388444993,0.30868826736595106,0.917789550516165,0.7438705425964263
GLOBAL,DEU,20,OECD,2000212536,212536,2000,0.7155782969133748,0.700499255670152,2.3926299084308313,1.0717494100195273
GLOBAL,CHE,25,OECD,2000102243,102243,2000,0.35588761046050554,0.3552068707111216,0.27815481038272777,0.048793026721983546
GLOBAL,GBR,45,OECD,2000109179,109179,2000,0.9218935567183729,0.9554710894806776,0.9942041015222223,0.9875756499466547
GLOBAL,ITA,25,OECD,2000102835,102835,2000,0.13653290857568426,0.1392991476711539,0.11635300362879133,0.4171428670055889
GLOBAL,ITA,25,OECD,2000202029,202029,2000,0.3046473037949852,0.2924567984305715,0.3816859666667383,0.35637510427795793
GLOBAL,JPN,30,OECD,2000102950,102950,2000,0.6451598907308204,0.31797778338127725,0.7040153470814553,0.003924998796704721
GLOBAL,CHE,45,OECD,2000102171,102171,2000,0.2338246787778544,0.23169406492866787,0.7662714022992585,0.08785308942581421
GLOBAL,NLD,45,OECD,2000001166,001166,2000,0.8898870949178195,0.8929937776720526,0.8111676727526661,0.748457054889344
GLOBAL,SWE,20,OECD,2000223492,223492,2000,0.8137704185602248,0.8117890086076431,0.846191810722285,0.734670819909113
GLOBAL,ITA,20,OECD,2000102743,102743,2000,0.4709928331957033,0.47838042724325314,0.851594827503706,0.3441860675989122
GLOBAL,JPN,45,OECD,2000221044,221044,2000,0.7830252870234555,0.77496569701213,0.8471420047458632,0.8647600517057134
GLOBAL,DEU,45,OECD,2000225237,225237,2000,0.5521292179754402,0.5560561718451993,0.7330289847983915,0.5247597310092855
