SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,GICS8_dummy,GICS6_dummy,GICS4_dummy,GICS2_dummy,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error,INDLVL_SELECT
GLOBAL,GBR,25,OECD,0,1,1,1,2000100911,100911,2000,2.7621659687444446,2.668167400973495,3.616128141214111,2.3185428129928582,3
GLOBAL,ITA,55,OECD,0,0,1,1,2000222601,222601,2000,0.8044895257270913,0.8312244867577308,0.799038611046389,0.8333045744106483,2
GLOBAL,CHE,55,OECD,0,0,1,1,2000102304,102304,2000,0.5596009542396488,0.1547992445565388,0.19216249314239003,0.48378313827208264,2
GLOBAL,GBR,10,OECD,0,1,1,1,2000209300,209300,2000,0.5244256458329267,0.5232782522864037,0.38647595812183694,0.5054540760260415,3
GLOBAL,GBR,20,OECD,0,1,1,1,2000205999,205999,2000,0.47184595937525486,0.8425787774689039,0.5789677337192894,0.45831437230107186,3
GLOBAL,ESP,55,OECD,1,1,1,1,2000102712,102712,2000,0.6568826954445969,0.5150849068894678,0.6016420296733164,0.5200468126786254,4
GLOBAL,FRA,25,OECD,0,1,1,1,2000100001,100001,2000,0.2032515672078093,0.12669541661782804,0.12602227901496924,0.32374294872604953,3
GLOBAL,ESP,15,OECD,0,1,1,1,2000101529,101529,2000,0.3536289356154131,0.2727179749895895,0.17442743322740428,0.26318809669066967,3
GLOBAL,CHE,35,OECD,0,0,1,1,2000220387,220387,2000,0.6925706509881298,0.05764856462795731,1.3312908810379074,0.3130512482753074,2
GLOBAL,ESP,20,OECD,1,1,1,1,2000222186,222186,2000,0.523822643300828,0.4440392966471202,0.48345776189259837,0.39275988833553177,4
GLOBAL,DEU,25,OECD,0,1,1,1,2000221244,221244,2000,0.32631063377522135,0.3173826730823484,0.11680469688014442,0.009150470239232798,3
GLOBAL,DEU,45,OECD,0,0,1,1,2000228576,228576,2000,0.8805409069513338,0.9747020229878574,0.9903912892840911,0.9470831650275807,2
GLOBAL,CHE,20,OECD,1,1,1,1,2000226716,226716,2000,0.02638409630423332,0.14969353162604102,0.17656052773808184,0.04716029363479137,4
GLOBAL,GBR,25,OECD,0,1,1,1,2000014222,014222,2000,0.018142759020282992,0.5730842445954267,4.054789424364278,0.05345422458933093,3
GLOBAL,SWE,20,OECD,0,0,1,1,2000103051,103051,2000,0.5635028245821588,0.5661432910433917,0.3319872606001704,0.6148154532060011,2
GLOBAL,GBR,15,OECD,1,1,1,1,2000220814,220814,2000,0.1937061160292085,0.2204004492032078,0.24579483228970778,0.11662907230277753,4
GLOBAL,GBR,20,OECD,0,1,1,1,2000207519,207519,2000,0.42536499967746383,0.5412227806788267,0.623340792184944,0.3442873659165595,3
GLOBAL,FIN,25,OECD,1,1,1,1,2000211419,211419,2000,0.11533382254469539,0.05713386396362748,0.0482128018011031,0.12542227196687342,4
GLOBAL,CHE,45,OECD,0,1,1,1,2000103384,103384,2000,0.3661478598811008,0.02317713026574439,3.2133703016057624,0.15274550371828813,3
GLOBAL,DEU,15,OECD,1,1,1,1,2000100004,100004,2000,0.482905696369684,0.4835727746040916,0.3104733379174704,0.18085459067971507,4
GLOBAL,GRC,15,OECD,0,1,1,1,2000243064,243064,2000,0.6817896970364379,0.8144319079473106,0.7805886051334039,0.6069292955072737,3
GLOBAL,NLD,20,OECD,1,1,1,1,2000102168,102168,2000,0.12272948465275117,0.45127691861841857,0.29402660485250215,0.16391374582471308,4
GLOBAL,CHE,20,OECD,0,1,1,1,2000215919,215919,2000,0.7924508231880715,0.6925719012790544,0.7735606786001425,0.6560391707646788,3
GLOBAL,GBR,10,OECD,0,1,1,1,2000100363,100363,2000,1.651588992904381,0.0930089518551702,2.216521238256729,1.6751831743258982,3
GLOBAL,FIN,25,OECD,0,0,1,1,2000101737,101737,2000,0.49642877948577246,0.11491477158274943,0.20769431816154393,0.20399162744397883,2
GLOBAL,GBR,35,OECD,0,0,1,1,2000100423,100423,2000,0.3943572954708401,0.3867436962487984,0.27807848343027675,0.18394820699126668,2
GLOBAL,GBR,20,OECD,0,1,1,1,2000210809,210809,2000,0.8370014693847179,0.5346110900840179,0.3296134655386648,0.7372364085078082,3
GLOBAL,GBR,15,OECD,0,1,1,1,2000200189,200189,2000,0.9133811063318249,0.6590355235154173,0.9528644537871476,0.9368386402584519,3
GLOBAL,DEU,20,OECD,0,1,1,1,2000212536,212536,2000,0.423325852475413,0.7416101599567757,0.020540772207741892,0.219817724156213,3
GLOBAL,CHE,25,OECD,0,1,1,1,2000102243,102243,2000,0.13591121226708353,0.1595584409570756,0.2574402197850424,0.36404601869812536,3
GLOBAL,GBR,45,OECD,0,0,0,1,2000109179,109179,2000,0.5029072211830296,0.7029209277348021,0.8749722495762216,0.6557324680102558,1
GLOBAL,ITA,25,OECD,1,1,1,1,2000102835,102835,2000,0.01979702064524017,0.1250388903739726,0.24725907575495393,0.14667188257940553,4
GLOBAL,ITA,25,OECD,0,1,1,1,2000202029,202029,2000,0.5868610966374401,0.04176263778852896,0.24189242111132278,0.5823127364024364,3
GLOBAL,JPN,30,OECD,0,1,1,1,2000102950,102950,2000,0.7675868690854739,0.2899057877269374,0.42065479769964176,0.21373686915321546,3
GLOBAL,CHE,45,OECD,0,0,1,1,2000102171,102171,2000,0.296063940092474,0.23975448782756417,0.29525180007405627,0.07228280225669542,2
GLOBAL,NLD,45,OECD,0,0,0,1,2000001166,001166,2000,0.7501140678147217,0.8058491500745315,0.3712337284071278,0.575300373255312,1
GLOBAL,SWE,20,OECD,1,1,1,1,2000223492,223492,2000,0.8553840392302317,0.7870698498072225,0.8277800518607511,0.8123489348839336,4
GLOBAL,ITA,20,OECD,0,0,1,1,2000102743,102743,2000,0.6634053641137114,0.6150042032778293,0.5903153050077481,0.501039927351798,2
GLOBAL,JPN,45,OECD,0,0,1,1,2000221044,221044,2000,0.05194390322420569,0.7766204362979494,0.10162776277219539,0.08838639103053159,2
GLOBAL,DEU,45,OECD,1,1,1,1,2000225237,225237,2000,0.2487197236384707,0.06935500442057145,0.057833981098017254,0.1971483044938413,4
GLOBAL,AUT,20,OECD,0,0,1,1,2000101838,101838,2000,0.7610386665712943,0.2440441678425264,0.0925412488654254,0.7133287409523202,2
GLOBAL,ITA,25,OECD,0,1,1,1,2000201535,201535,2000,0.6985513420142733,0.6931280229962778,0.13710669318802612,0.18212133303216305,3
GLOBAL,DEU,25,OECD,1,1,1,1,2000101059,101059,2000,0.37857204452274085,0.14388691259923753,0.416519942163358,0.6786863492059753,4
GLOBAL,GBR,45,OECD,1,1,1,1,2000227076,227076,2000,0.8339029544419782,0.8168292037416994,0.8932041923639515,0.8600365968756233,4
GLOBAL,CHE,35,OECD,0,0,1,1,2000225079,225079,2000,0.14705732936946642,0.12542108741394478,0.4982902195609686,0.24261165944039384,2
GLOBAL,GBR,20,OECD,0,0,1,1,2000063477,063477,2000,0.335173194850101,0.7473741432783135,0.3568411178046416,0.36403542667931704,2
GLOBAL,BEL,45,OECD,1,1,1,1,2000101922,101922,2000,0.4659735269950636,0.35210000336949865,0.17290940138419733,0.8829905530401905,4
GLOBAL,ESP,30,OECD,0,1,1,1,2000207759,207759,2000,0.5435688471304366,0.24313171026203184,0.7870908162011497,0.8003183246389692,3
GLOBAL,DEU,15,OECD,0,1,1,1,2000017436,017436,2000,0.2716151959328355,0.014650284429115342,0.33064326388013515,0.1139016969096655,3
GLOBAL,DEU,45,OECD,1,1,1,1,2000228580,228580,2000,0.8825873140650214,0.6813907873966801,0.7917580178994383,0.7885104792270876,4
GLOBAL,DEU,35,OECD,0,0,1,1,2000100080,100080,2000,0.9990559693548487,1.7226991204263324,1.951085720026589,1.161698604596718,2
GLOBAL,DEU,25,OECD,0,0,1,1,2000100022,100022,2000,0.5968683855875129,0.8024611080979072,0.4892916047499383,0.6274230597118311,2
GLOBAL,DEU,35,OECD,0,0,1,1,2000101076,101076,2000,0.08332708197125148,0.14172037984763025,0.48701193047776015,0.32957928789156177,2
GLOBAL,GBR,20,OECD,0,0,1,1,2000100376,100376,2000,0.12719984194447675,0.4064192005639002,0.3375951257300969,0.003228105071042502,2
GLOBAL,CHE,30,OECD,1,1,1,1,2000102370,102370,2000,1.2747508342080671,1.0111594770117964,1.389524916834311,0.0359543530654968,4
GLOBAL,ITA,25,OECD,0,1,1,1,2000015406,015406,2000,0.3920761212379054,0.22727640888477962,0.60761876733453,0.377795101050604,3
GLOBAL,GBR,20,OECD,0,1,1,1,2000100432,100432,2000,0.7778110753937869,0.9566019867218286,0.6030452657812383,0.581519041252065,3
GLOBAL,GBR,10,OECD,0,1,1,1,2000014087,014087,2000,0.024937596402878185,0.3370834193029188,0.621310669137475,0.0555342829116699,3
GLOBAL,DEU,25,OECD,0,1,1,1,2000204816,204816,2000,0.6068204717403227,0.12423222474469107,0.7697087518883095,0.5321278599733321,3
GLOBAL,SWE,25,OECD,0,1,1,1,2000101585,101585,2000,0.6326452555270501,0.4175260707253561,0.6988065161380738,0.611484503505086,3
GLOBAL,DEU,35,OECD,0,0,1,1,2000200759,200759,2000,0.7726884541771951,0.8848835859542487,0.923911572236949,0.0682445414547444,2
GLOBAL,BEL,15,OECD,0,0,1,1,2000102084,102084,2000,0.4558316441630106,0.5797697039454861,0.31472784329684533,0.320255459885834,2
GLOBAL,GBR,20,OECD,1,1,1,1,2000101474,101474,2000,0.3617293423609888,0.5963840859613163,0.34301729471950704,0.20696074215276872,4
GLOBAL,DEU,45,OECD,1,1,1,1,2000211619,211619,2000,0.781399328929081,0.6575882418202484,0.29221891251214505,0.3257361132564356,4
GLOBAL,GBR,25,OECD,0,0,1,1,2000200797,200797,2000,0.2236175580464172,0.09751490447035854,0.4527802554267964,0.26541812583102925,2
GLOBAL,CHE,20,OECD,0,0,1,1,2000102615,102615,2000,0.09214127770344137,0.2829790758747556,0.21616630967116224,0.15033521503962582,2
GLOBAL,FRA,20,OECD,1,1,1,1,2000101097,101097,2000,0.9318800336311388,0.8970063734656181,0.6810218665375669,0.7510796761442199,4
