SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,GICS8_dummy,GICS6_dummy,GICS4_dummy,GICS2_dummy,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error,INDLVL_SELECT
GLOBAL,GBR,25,OECD,0,1,1,1,2000100911,100911,2000,3.4380505195611146,3.5263880105065564,3.3575732994980467,2.7901736646271242,3
GLOBAL,GBR,20,OECD,0,1,1,1,2000205999,205999,2000,0.516279530939107,0.8178660777679864,0.5994376080643031,0.4958991271800665,3
GLOBAL,FRA,25,OECD,0,1,1,1,2000100001,100001,2000,0.2032515672078093,0.12669541661782804,0.12602227901496924,0.32374294872604953,3
GLOBAL,ESP,15,OECD,0,0,1,1,2000101529,101529,2000,0.43321911066328866,0.4053038111303308,0.4572252553165805,0.3646977999722823,2
GLOBAL,ESP,20,OECD,1,1,1,1,2000222186,222186,2000,0.523822643300828,0.4440392966471202,0.48345776189259837,0.39275988833553177,4
GLOBAL,DEU,25,OECD,0,0,1,1,2000221244,221244,2000,0.009780423776576638,0.5012366749791988,0.2184607545465389,0.252520018467275,2
GLOBAL,DEU,45,OECD,0,0,1,1,2000228576,228576,2000,0.718342140902524,0.9353369389682212,0.9818973633972218,0.8863529935084374,2
GLOBAL,GBR,25,OECD,0,1,1,1,2000014222,014222,2000,0.13526129630900108,0.5102147137444621,4.649679321621384,0.045277453661302806,3
GLOBAL,SWE,20,OECD,0,0,1,1,2000103051,103051,2000,0.560521216831934,0.5211990066613735,0.30451607127492125,0.6193831542017116,2
GLOBAL,GBR,15,OECD,1,1,1,1,2000220814,220814,2000,0.11755952558398546,0.16401874130639169,0.09362297054792264,0.02508757643192319,4
GLOBAL,GBR,20,OECD,0,1,1,1,2000207519,207519,2000,0.3043997493282523,0.43072525650601073,0.5154291193738689,0.19129066924972934,3
GLOBAL,FIN,25,OECD,1,1,1,1,2000211419,211419,2000,0.08088090196925152,0.043058381454157836,0.00277815326358772,0.08509359187355398,4
GLOBAL,DEU,15,OECD,0,1,1,1,2000100004,100004,2000,0.5120151829547565,0.437331040485101,0.49056310748186294,0.2740734403338461,3
GLOBAL,GRC,15,OECD,0,0,1,1,2000243064,243064,2000,0.7498593390567233,0.7839891491850055,0.8735053256855291,0.6899821593983212,2
GLOBAL,NLD,20,OECD,1,1,1,1,2000102168,102168,2000,0.2663007873154249,0.42293984255690653,0.29402660485250215,0.01818210341233781,4
GLOBAL,FIN,25,OECD,0,0,1,1,2000101737,101737,2000,0.13697863578791483,0.0502246238448004,0.3388051669843806,0.272058362842752,2
GLOBAL,GBR,35,OECD,0,0,1,1,2000100423,100423,2000,0.4517944776585047,0.4886162469683013,0.33360068725070025,0.23042252399800192,2
GLOBAL,GBR,20,OECD,0,1,1,1,2000210809,210809,2000,0.8465531161167289,0.5664099769108062,0.41716979360255224,0.8003154725424751,3
GLOBAL,GBR,15,OECD,0,0,1,1,2000200189,200189,2000,0.8685027691977593,0.2517923733302295,0.9345005451922098,0.955530232062352,2
GLOBAL,DEU,20,OECD,0,1,1,1,2000212536,212536,2000,0.3202920656793076,0.7047719196647072,0.04412932633956788,0.09172041423042555,3
GLOBAL,GBR,45,OECD,0,0,0,1,2000109179,109179,2000,0.514638242441842,0.6912990939028071,0.8816253565491267,0.674989520143265,1
GLOBAL,ITA,25,OECD,1,1,1,1,2000102835,102835,2000,0.01979702064524017,0.1250388903739726,0.24725907575495393,0.14667188257940553,4
GLOBAL,ITA,25,OECD,0,1,1,1,2000202029,202029,2000,0.5868610966374401,0.04176263778852896,0.24189242111132278,0.5823127364024364,3
GLOBAL,NLD,45,OECD,0,0,0,1,2000001166,001166,2000,0.6492205444807544,0.636804250177413,0.07406638458171305,0.081377333732131,1
GLOBAL,SWE,20,OECD,0,0,1,1,2000223492,223492,2000,0.739649663798922,0.7765441990159697,0.7985763724113668,0.6693347365064067,2
GLOBAL,ITA,20,OECD,0,0,1,1,2000102743,102743,2000,0.6026642080052691,0.6310643180835507,0.6591964787434057,0.4646123937630434,2
GLOBAL,DEU,45,OECD,0,1,1,1,2000225237,225237,2000,0.46087377937962515,0.5270898701610418,0.5098454041290772,0.15913405289803811,3
GLOBAL,AUT,20,OECD,0,0,1,1,2000101838,101838,2000,0.6600029226615315,0.24744766421183526,0.07672065099763432,0.7274439265651496,2
GLOBAL,ITA,25,OECD,0,1,1,1,2000201535,201535,2000,0.6765761884774266,0.784000933422653,0.6968027239653709,0.26169475477071086,3
GLOBAL,DEU,25,OECD,1,1,1,1,2000101059,101059,2000,0.37857204452274085,0.14388691259923753,0.416519942163358,0.6786863492059753,4
GLOBAL,GBR,45,OECD,1,1,1,1,2000227076,227076,2000,0.8339029544419782,0.8168292037416994,0.8932041923639515,0.8600365968756233,4
GLOBAL,GBR,20,OECD,0,0,1,1,2000063477,063477,2000,0.335173194850101,0.7473741432783132,0.3568411178046416,0.36403542667931704,2
GLOBAL,BEL,45,OECD,0,1,1,1,2000101922,101922,2000,0.6765497773125941,1.9695754693311744,1.0249396248278935,0.8129079284402192,3
GLOBAL,ESP,30,OECD,0,0,1,1,2000207759,207759,2000,0.02796274175615858,0.0156212307279203,0.6919089086797938,0.27925569831120123,2
GLOBAL,DEU,15,OECD,0,1,1,1,2000017436,017436,2000,0.3690719285405749,0.08522313275805797,0.21530214845227297,0.2043545421999286,3
GLOBAL,DEU,45,OECD,0,1,1,1,2000228580,228580,2000,0.9216685198370164,0.7508494155930991,0.8605679415478864,0.8501314597474551,3
GLOBAL,DEU,35,OECD,0,0,0,1,2000100080,100080,2000,0.7264248559508255,1.6698512846384104,1.045839756208418,0.7792521889283885,1
GLOBAL,DEU,25,OECD,0,0,1,1,2000100022,100022,2000,0.5558734043110068,0.7434501137245382,0.4825617240304438,0.6180799451187746,2
GLOBAL,DEU,35,OECD,0,0,0,1,2000101076,101076,2000,0.24796268966447255,0.00033227602769057515,0.22166230224656605,0.178755735481395,1
GLOBAL,GBR,20,OECD,0,0,1,1,2000100376,100376,2000,0.12719984194447675,0.4064192005639003,0.33759512573009665,0.003228105071042808,2
GLOBAL,ITA,25,OECD,0,0,1,1,2000015406,015406,2000,0.6292116177132053,0.6195871855470976,0.6878935812800032,0.589622130013901,2
GLOBAL,GBR,20,OECD,0,1,1,1,2000100432,100432,2000,1.2741808956409373,2.160847060469954,0.9503675082084153,0.9494308956640457,3
GLOBAL,DEU,25,OECD,0,1,1,1,2000204816,204816,2000,0.9430814227281102,0.19751668767271646,0.7324305476471225,0.6105126327771568,3
GLOBAL,SWE,25,OECD,0,0,1,1,2000101585,101585,2000,0.6458911027961655,0.17766991682338656,0.7658634498469791,0.6060631031893389,2
GLOBAL,DEU,35,OECD,0,0,0,1,2000200759,200759,2000,0.7297688435547223,0.5359162010078493,0.3167721882620356,0.6249102639851867,1
GLOBAL,BEL,15,OECD,0,0,1,1,2000102084,102084,2000,0.5083115949434331,0.3800458711172906,0.3398083288762,0.4000648544632615,2
GLOBAL,GBR,20,OECD,1,1,1,1,2000101474,101474,2000,0.3755751205751397,0.4829038915379294,0.3552256236302167,0.19125697658508511,4
