SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error
GLOBAL,GBR,25,OECD,2000100911,100911,2000,0.38586430031268565,0.37924992859340945,0.37188261818414425,0.3907046314362135
GLOBAL,ITA,55,OECD,2000222601,222601,2000,0.7728444323855568,0.7594073113206333,0.8997050990800917,0.8553221571238169
GLOBAL,CHE,55,OECD,2000102304,102304,2000,0.295240604146368,0.369247199085608,0.44009390045120134,0.4227625439499568
GLOBAL,GBR,10,OECD,2000209300,209300,2000,0.4770103868840897,0.4827161028577239,0.49885270126656645,0.5568842388045124
GLOBAL,GBR,20,OECD,2000205999,205999,2000,0.5149486544813882,0.7742364458529556,0.5097298539275011,0.5179001816125527
GLOBAL,ESP,55,OECD,2000102712,102712,2000,0.5868575782305314,0.5050193785268349,0.4797642520046728,0.5165116111829084
GLOBAL,FRA,25,OECD,2000100001,100001,2000,0.22207260728242328,0.20435220864410025,0.2644842686991146,0.26415874068270084
GLOBAL,ESP,15,OECD,2000101529,101529,2000,0.11239592730121765,0.07759060850764646,0.37869770584837253,0.408836666306187
GLOBAL,CHE,35,OECD,2000220387,220387,2000,0.3711031308318288,0.37843730237858275,0.494512094352921,0.6560248979293873
GLOBAL,ESP,20,OECD,2000222186,222186,2000,0.07163109549124329,0.02374306137003857,0.4333774120611591,0.28942351140515277
GLOBAL,DEU,25,OECD,2000221244,221244,2000,0.2973760478261856,0.4898085121463412,0.09885962021452814,0.08374877705074159
GLOBAL,DEU,45,OECD,2000228576,228576,2000,0.762889490282926,0.9596463083974721,0.9807610805649516,0.8825278526883085
GLOBAL,CHE,20,OECD,2000226716,226716,2000,0.27198104825183095,0.2110319895874575,0.39557779941105414,0.3056729030743917
GLOBAL,GBR,25,OECD,2000014222,014222,2000,0.6031770928625597,0.7748675702480675,1.1616050971395449,0.5092321896734718
GLOBAL,SWE,20,OECD,2000103051,103051,2000,0.679502315346243,0.7399454534838701,0.44410410162458464,0.6462597254250656
GLOBAL,GBR,15,OECD,2000220814,220814,2000,0.15903137423460595,0.26312375222921486,0.07897293675987242,0.1240762727592043
GLOBAL,GBR,20,OECD,2000207519,207519,2000,0.4807985234312553,0.594798107642389,0.57196902992895,0.33570475662082594
GLOBAL,FIN,25,OECD,2000211419,211419,2000,0.5609122094551656,0.6506183681688978,0.38704888001813953,0.42577944767997333
GLOBAL,CHE,45,OECD,2000103384,103384,2000,0.35909727477709497,0.25298954091838505,0.4293646933536678,0.209609467297428
GLOBAL,DEU,15,OECD,2000100004,100004,2000,0.36475689988230897,0.3398197577485025,0.7148114506047768,0.682852474743196
GLOBAL,GRC,15,OECD,2000243064,243064,2000,0.6132613142803836,0.6914274562737188,0.6696005419620565,0.6012322120608112
GLOBAL,NLD,20,OECD,2000102168,102168,2000,0.3780541809740653,0.2333680301312676,0.7071614839719238,0.4205721373033087
GLOBAL,CHE,20,OECD,2000215919,215919,2000,0.7135637348704318,0.6970251893402384,0.6701004343598235,0.6296581671853881
GLOBAL,GBR,10,OECD,2000100363,100363,2000,0.6130464235611749,0.5783886704133937,0.264391890876759,0.524135506209258
GLOBAL,FIN,25,OECD,2000101737,101737,2000,0.5742345063069456,0.4617651678148135,0.007249165825246665,0.007613307302343246
GLOBAL,GBR,35,OECD,2000100423,100423,2000,0.6690173516086992,0.4143174123705431,0.8691440418001671,0.7806214778943769
GLOBAL,GBR,20,OECD,2000210809,210809,2000,0.8964715248620916,0.834002955626797,0.3537354241789226,0.7726660241854775
GLOBAL,GBR,15,OECD,2000200189,200189,2000,0.709995027782331,0.20715238519556148,0.9013510552006588,0.8926132426954266
GLOBAL,DEU,20,OECD,2000212536,212536,2000,0.043888862977552394,0.02226034813111967,1.1174024799047864,0.5789327954567919
GLOBAL,CHE,25,OECD,2000102243,102243,2000,0.0998021481484555,0.056432462603389424,0.3774683341701258,0.3226580744535012
GLOBAL,GBR,45,OECD,2000109179,109179,2000,0.6000027725372195,0.7584776065477512,0.909006786984597,0.7335770915114275
GLOBAL,ITA,25,OECD,2000102835,102835,2000,0.6766684967229437,0.6351701087430452,0.7218384734852957,0.7254183271778931
GLOBAL,ITA,25,OECD,2000202029,202029,2000,0.4274793478666427,0.2272105375674255,0.12474747835173569,0.05810492138607304
